address	section	name	status	family
0x009503e0	.data	placement/gate spatial query vector capacity pointer global	identified	Gameplay/entity variables/data
0x009503e8	.data	groundstation static lookup key	identified	Gameplay/entity variables/data
0x009503f0	.data	animal placement-validation lookup cache	identified	Gameplay/entity variables/data
0x00950400	.data	g_type_getEDI	type-cache	
0x00950404	.data	g_type_getPAC	type-cache	
0x00950408	.data	g_type_getBM	type-cache	
0x0095040c	.data	g_type_getCM	type-cache	
0x00950410	.data	g_type_getSharedVar	type-cache	
0x00950414	.data	g_type_isKindOf	type-cache	
0x00950418	.data	g_type_getFirstPhysObj	type-cache	
0x00950420	.data	g_type_ZTAIStaffSensorSelf	type-cache	
0x00950428	.data	g_type_ZTAIStaffSensor	type-cache	
0x00950430	.data	animal platform s_WalkAheadAnim static token global	identified	Gameplay/entity variables/data
0x00950434	.data	animal platform s_GetOffLadderUpAnim static token global	identified	Gameplay/entity variables/data
0x00950438	.data	animal platform s_GetOnLadderUpAnim static token global	identified	Gameplay/entity variables/data
0x0095043c	.data	animal platform lower s_WalkAheadAnim static token global	identified	Gameplay/entity variables/data
0x00950440	.data	animal platform s_GetOffLadderDownAnim static token global	identified	Gameplay/entity variables/data
0x00950444	.data	animal platform s_GetOnLadderDownAnim static token global	identified	Gameplay/entity variables/data
0x00950448	.data	animal platform TankPlatform lookup key global	identified	Gameplay/entity variables/data
0x00950450	.data	tank gate tankgate static lookup key global	identified	Gameplay/entity variables/data
0x00950454	.data	tank gate gate static lookup key global	identified	Gameplay/entity variables/data
0x0095045c	.data	tank gate tankgate typed lookup key global	identified	Gameplay/entity variables/data
0x00950460	.data	tank gate gate typed lookup key global	identified	Gameplay/entity variables/data
0x00950478	.data	g_type_ZTAISensorTransport	type-cache	
0x00950490	.data	animal/speciesHab static lookup support	identified	Gameplay/entity variables/data
0x00950498	.data	g_type_ZTAISensorTour	type-cache	
0x009504a0	.data	world/entity Guest typed lookup key global	identified	Gameplay/entity variables/data
0x009504a4	.data	world/entity Grandstand typed lookup key global	identified	Gameplay/entity variables/data
0x009504ac	.data	NoTrainingPlatform zoomessage static key	identified	Gameplay/entity variables/data
0x009504b4	.data	g_type_ZTAISensorExplore	type-cache	
0x009504cc	.data	g_type_ZTAISensorLand	type-cache	
0x009504f0	.data	BFGCollisionTester range-query scratch vector begin pointer global	identified	Gameplay/entity variables/data
0x009504f4	.data	BFGCollisionTester range-query scratch vector end pointer global	identified	Gameplay/entity variables/data
0x009504f8	.data	BFGCollisionTester range-query scratch vector capacity pointer global	identified	Gameplay/entity variables/data
0x00950508	.data	BFGCollisionTester offset-candidate scratch vector begin pointer globa	identified	Gameplay/entity variables/data
0x0095050c	.data	BFGCollisionTester offset-candidate scratch vector end pointer global	identified	Gameplay/entity variables/data
0x00950510	.data	BFGCollisionTester offset-candidate scratch vector capacity pointer gl	identified	Gameplay/entity variables/data
0x00950520	.data	BFGTraversabilityMgr path groundtrack-clearance lookup key global	identified	Gameplay/entity variables/data
0x00950528	.data	world/entity actor dies-in-water b_diesInWater property key global	identified	Gameplay/entity variables/data
0x0095052c	.data	world/entity actor dies-in-water actor lookup key global	identified	Gameplay/entity variables/data
0x00950534	.data	ZTPlacementData entity filter-rule lookup key global	identified	Gameplay/entity variables/data
0x0095053c	.data	BFGridCollisionComponent neighbor-collision avatar lookup key global	identified	Gameplay/entity variables/data
0x00950544	.data	BFGridCollisionComponent reachable-cell avatar lookup key global	identified	Gameplay/entity variables/data
0x0095054c	.data	BFGridCollisionComponent collision-state avatar lookup key global	identified	Gameplay/entity variables/data
0x00950558	.data	placement-side bucket link worklist begin pointer global	identified	Gameplay/entity variables/data
0x0095055c	.data	placement-side bucket link worklist current pointer global	identified	Gameplay/entity variables/data
0x00950560	.data	placement-side bucket link worklist capacity pointer global	identified	Gameplay/entity variables/data
0x00950568	.data	g_type_UICompositeHoverButton	type-cache	
0x00950574	.data	g_type_UIPushButton	type-cache	
0x0095057c	.data	g_type_UIHoverButton	type-cache	
0x00950584	.data	g_type_UITextEdit	type-cache	
0x0095058c	.data	g_type_UITooltip	type-cache	
0x00950594	.data	g_type_UIMultiIcon	type-cache	
0x0095059c	.data	g_type_UIToggleHoverButton	type-cache	
0x009505a8	.data	BFSteerAvoidObstacleAhead collision candidate vector begin pointer glo	identified	Gameplay/entity variables/data
0x009505ac	.data	BFSteerAvoidObstacleAhead collision candidate vector current pointer g	identified	Gameplay/entity variables/data
0x009505b0	.data	BFSteerAvoidObstacleAhead collision candidate vector capacity pointer 	identified	Gameplay/entity variables/data
0x009505b4	.data	BFSteerAvoidObstacleAhead fallback collision record cell pointer globa	identified	Gameplay/entity variables/data
0x009505b8	.data	BFSteerAvoidObstacleAhead fallback collision record side field global	identified	Gameplay/entity variables/data
0x009505c8	.data	BFSteerAvoidObstacleAhead fallback collision record score field global	identified	Gameplay/entity variables/data
0x009505f0	.data	BFAIEntityDataShared b_NoPerceiveOverride property key string object g	identified	Gameplay/entity variables/data
0x00950604	.data	BFAIAttributeData cap XML key string object global	identified	Gameplay/entity variables/data
0x00950608	.data	BFAIAttributeData learn XML key string object global	identified	Gameplay/entity variables/data
0x0095060c	.data	BFAIAttributeData TrickLearning XML key string object global	identified	Gameplay/entity variables/data
0x00950618	.data	ZTShowMixerManager trick-target child-link vector begin pointer global	identified	Gameplay/entity variables/data
0x0095061c	.data	ZTShowMixerManager trick-target child-link vector current pointer glob	identified	Gameplay/entity variables/data
0x00950620	.data	ZTShowMixerManager trick-target child-link vector capacity pointer glo	identified	Gameplay/entity variables/data
0x00950624	.data	ZTShowMixerManager trick-target ShowPlatform_mm type-key global	identified	Gameplay/entity variables/data
0x00950630	.data	ZTShowMixerManager panel placement child-link vector begin pointer glo	identified	Gameplay/entity variables/data
0x00950634	.data	ZTShowMixerManager panel placement child-link vector current pointer g	identified	Gameplay/entity variables/data
0x00950638	.data	ZTShowMixerManager panel placement child-link vector capacity pointer 	identified	Gameplay/entity variables/data
0x00950644	.data	cloning display animal type-key global	identified	Gameplay/entity variables/data
0x00950650	.data	filtered area entities enrichment type-key global	identified	Gameplay/entity variables/data
0x00950654	.data	filtered area entities ambient type-key global	identified	Gameplay/entity variables/data
0x00950658	.data	filtered area entities ShowPlatform type-key global	identified	Gameplay/entity variables/data
0x0095065c	.data	filtered area entities tankwallsupport type-key global	identified	Gameplay/entity variables/data
0x00950660	.data	filtered area entities AnimalCrate type-key global	identified	Gameplay/entity variables/data
0x00950680	.data	ZTVehicleSky s_PoleAnim config key string object global	identified	Gameplay/entity variables/data
0x00950684	.data	ZTVehicleSky s_ArmParentNodeNameR config key string object global	identified	Gameplay/entity variables/data
0x00950688	.data	ZTVehicleSky s_ArmParentNodeNameL config key string object global	identified	Gameplay/entity variables/data
0x0095068c	.data	ZTVehicleSky s_MainObjParentNodeName config key string object global	identified	Gameplay/entity variables/data
0x00950690	.data	ZTVehicleSky f_RotSpeed config key string object global	identified	Gameplay/entity variables/data
0x00950698	.data	ZTVehicleGround s_HonkAnimation config key string object global	identified	Gameplay/entity variables/data
0x0095069c	.data	ZTVehicleGround s_ConnectNodeName config key string object global	identified	Gameplay/entity variables/data
0x009506a0	.data	ZTVehicleGround s_LineFitNodeName config key string object global	identified	Gameplay/entity variables/data
0x009506a8	.data	ZTVehicleGround f_HonkRadius config key string object global	identified	Gameplay/entity variables/data
0x009506ac	.data	ZTVehicleGround f_HonkWaitTime config key string object global	identified	Gameplay/entity variables/data
0x009506b0	.data	ZTVehicleGround f_WheelRadius config key string object global	identified	Gameplay/entity variables/data
0x009506b4	.data	ZTVehicleGround f_DropBackSpeedMultiplier config key string object glo	identified	Gameplay/entity variables/data
0x009506b8	.data	ZTVehicleGround f_TurnLeadDistance config key string object global	identified	Gameplay/entity variables/data
0x009506bc	.data	ZTVehicleGround f_TurnRateForMinSpeed config key string object global	identified	Gameplay/entity variables/data
0x009506c0	.data	ZTVehicleGround f_MinTurnSpeed config key string object global	identified	Gameplay/entity variables/data
0x009506c8	.data	ZTTransportStation open/closed phys-animation statecontroller key stri	identified	Gameplay/entity variables/data
0x009506cc	.data	ZTTransportStation open2closed phys-animation key string object global	identified	Gameplay/entity variables/data
0x009506d0	.data	ZTTransportStation open phys-animation key string object global	identified	Gameplay/entity variables/data
0x009506d4	.data	ZTTransportStation closed2open phys-animation key string object global	identified	Gameplay/entity variables/data
0x009506d8	.data	ZTTransportStation closed phys-animation key string object global	identified	Gameplay/entity variables/data
0x009506e0	.data	ZTTransportStation right2left phys-animation key string object global	identified	Gameplay/entity variables/data
0x009506e4	.data	ZTTransportStation right phys-animation key string object global	identified	Gameplay/entity variables/data
0x009506e8	.data	ZTTransportStation left2right phys-animation key string object global	identified	Gameplay/entity variables/data
0x009506ec	.data	ZTTransportStation left phys-animation key string object global	identified	Gameplay/entity variables/data
0x00950700	.data	ZTPathElevated side-overlay entity type-key global	identified	Gameplay/entity variables/data
0x00950710	.data	ZTFameData unlocked-object entity type-key global	identified	Gameplay/entity variables/data
0x0095071c	.data	ZTGestureComponent GestureLine object key string object global	identified	Gameplay/entity variables/data
0x00950738	.data	ZTFenceEntity b_Walkable property key string object global	identified	Gameplay/entity variables/data
0x00950744	.data	UI clickable message alert fence type-key global	identified	UI/content/profile variables/data
0x00950754	.data	donations-by-species panel station type-key global	identified	UI/content/profile variables/data
0x00950758	.data	donations-by-species panel scenery type-key global	identified	UI/content/profile variables/data
0x00950760	.data	buildings finance panel entrance type-key global	identified	UI/content/profile variables/data
0x00950764	.data	buildings finance panel building type-key global	identified	UI/content/profile variables/data
0x0095076c	.data	g_type_ZTUIFullscreenButton	type-cache	
0x00950774	.data	overview map avatar type-key global	identified	UI/content/profile variables/data
0x0095077c	.data	overview map fossilmarker type-key global	identified	UI/content/profile variables/data
0x00950784	.data	overview map DinoRecoveryBuilding type-key global	identified	UI/content/profile variables/data
0x00950788	.data	overview map station type-key global	identified	UI/content/profile variables/data
0x0095078c	.data	overview map building type-key global	identified	UI/content/profile variables/data
0x00950794	.data	overview map AnimalCrate type-key global	identified	UI/content/profile variables/data
0x00950798	.data	overview map animal type-key global	identified	UI/content/profile variables/data
0x009507a0	.data	animal multi-info selector egg type-key global	identified	UI/content/profile variables/data
0x009507a4	.data	animal multi-info selector animal type-key global	identified	UI/content/profile variables/data
0x009507a8	.data	animal multi-info selector AnimalCrate type-key global	identified	UI/content/profile variables/data
0x009507b0	.data	buy-panel gender display people type-key global	identified	UI/content/profile variables/data
0x009507b8	.data	ZTAdoptionSlot profile animal type-key global	identified	Gameplay/entity variables/data
0x009507bc	.data	ZTAdoptionSlot unlock-time animal type-key cache global	identified	Gameplay/entity variables/data
0x009507c4	.data	UI tranq-gun misfire indicator lookup key pointer global	identified	UI/content/profile variables/data
0x009507c8	.data	UI tranq-gun misfire indicator string object global	identified	UI/content/profile variables/data
0x009507cc	.data	UI tranq-gun distance text lookup key pointer global	identified	UI/content/profile variables/data
0x009507d0	.data	UI tranq-gun distance text string object global	identified	UI/content/profile variables/data
0x009507d4	.data	UI tranq-gun distance label lookup key pointer global	identified	UI/content/profile variables/data
0x009507d8	.data	UI tranq-gun distance label string object global	identified	UI/content/profile variables/data
0x009507dc	.data	UI tranq-gun out-of-range label lookup key pointer global	identified	UI/content/profile variables/data
0x009507e0	.data	UI tranq-gun out-of-range label string object global	identified	UI/content/profile variables/data
0x009507e4	.data	UI tranq-gun target name lookup key pointer global	identified	UI/content/profile variables/data
0x009507e8	.data	UI tranq-gun target name string object global	identified	UI/content/profile variables/data
0x009507ec	.data	UI tranq-gun aiming reticule lookup key pointer global	identified	UI/content/profile variables/data
0x009507f0	.data	UI tranq-gun aiming reticule string object global	identified	UI/content/profile variables/data
0x009507f4	.data	UI tranq-gun charging bar display lookup key pointer global	identified	UI/content/profile variables/data
0x009507f8	.data	UI tranq-gun charging bar display string object global	identified	UI/content/profile variables/data
0x009507fc	.data	UI tranq-gun charging bar right lookup key pointer global	identified	UI/content/profile variables/data
0x00950800	.data	UI tranq-gun charging bar right string object global	identified	UI/content/profile variables/data
0x00950804	.data	UI tranq-gun charging bar left lookup key pointer global	identified	UI/content/profile variables/data
0x00950808	.data	UI tranq-gun charging bar left string object global	identified	UI/content/profile variables/data
0x0095080c	.data	UI tranq-gun screen lookup key pointer global	identified	UI/content/profile variables/data
0x00950810	.data	UI tranq-gun screen string object global	identified	UI/content/profile variables/data
0x00950818	.data	UI tranq-gun red target overlay resource string object global	identified	UI/content/profile variables/data
0x0095081c	.data	UI tranq-gun green reticule resource string object global	identified	UI/content/profile variables/data
0x00950820	.data	UI tranq-gun red reticule resource string object global	identified	UI/content/profile variables/data
0x00950824	.data	UI tranq-gun target prompt text string object global	identified	UI/content/profile variables/data
0x00950848	.data	gesture-trace ending text gesturetrace_end_poor string object length g	identified	UI/content/profile variables/data
0x00950850	.data	gesture-trace ending text gesturetrace_end_poor string data pointer gl	identified	UI/content/profile variables/data
0x00950858	.data	gesture-trace ending text gesturetrace_end_bad string object length gl	identified	UI/content/profile variables/data
0x00950860	.data	gesture-trace ending text gesturetrace_end_bad string data pointer glo	identified	UI/content/profile variables/data
0x00950868	.data	gesture-trace ending text gesturetrace_end_good string object length g	identified	UI/content/profile variables/data
0x00950870	.data	gesture-trace ending text gesturetrace_end_good string data pointer gl	identified	UI/content/profile variables/data
0x00950878	.data	gesture-trace ending text gesturetrace_end_great string object length 	identified	UI/content/profile variables/data
0x00950880	.data	gesture-trace ending text gesturetrace_end_great string data pointer g	identified	UI/content/profile variables/data
0x00950894	.data	first-person event scoring percentOfScore config key global	identified	Gameplay/entity variables/data
0x00950898	.data	first-person event scoring eventCount config key global	identified	Gameplay/entity variables/data
0x0095089c	.data	first-person event scoring eventPercentValues config key global	identified	Gameplay/entity variables/data
0x009508a4	.data	fossil-finding HUD hot-cold display lookup key pointer global	identified	UI/content/profile variables/data
0x009508a8	.data	fossil-finding HUD hot-cold display string object global	identified	UI/content/profile variables/data
0x009508ac	.data	fossil-finding HUD screen lookup key pointer global	identified	UI/content/profile variables/data
0x009508b0	.data	fossil-finding HUD find_fossils_screen string object global	identified	UI/content/profile variables/data
0x009508b4	.data	fossil-finding HUD SonarGraphic4 lookup key pointer global	identified	UI/content/profile variables/data
0x009508b8	.data	fossil-finding HUD SonarGraphic4 string object global	identified	UI/content/profile variables/data
0x009508bc	.data	fossil-finding HUD SonarGraphic3 lookup key pointer global	identified	UI/content/profile variables/data
0x009508c0	.data	fossil-finding HUD SonarGraphic3 string object global	identified	UI/content/profile variables/data
0x009508c4	.data	fossil-finding HUD SonarGraphic2 lookup key pointer global	identified	UI/content/profile variables/data
0x009508c8	.data	fossil-finding HUD SonarGraphic2 string object global	identified	UI/content/profile variables/data
0x009508cc	.data	fossil-finding HUD SonarGraphic1 lookup key pointer global	identified	UI/content/profile variables/data
0x009508d0	.data	fossil-finding HUD SonarGraphic1 string object global	identified	UI/content/profile variables/data
0x009508d8	.data	cloning score-bar high-score white color global	identified	UI/content/profile variables/data
0x009508dc	.data	cloning score-bar good-threshold green color global	identified	UI/content/profile variables/data
0x009508e0	.data	cloning score-bar mid-threshold yellow color global	identified	UI/content/profile variables/data
0x009508e4	.data	cloning score-bar low-threshold red color global	identified	UI/content/profile variables/data
0x009508f0	.data	cloning score-bar full-region rectangle right value global	identified	UI/content/profile variables/data
0x009508f4	.data	cloning score-bar full-region rectangle bottom value global	identified	UI/content/profile variables/data
0x00950918	.data	animal needs info contained animal type-key global	identified	UI/content/profile variables/data
0x0095091c	.data	animal needs info AnimalCrate type-key global	identified	UI/content/profile variables/data
0x00950924	.data	animal status info contained animal type-key global	identified	UI/content/profile variables/data
0x00950928	.data	animal status info AnimalCrate type-key global	identified	UI/content/profile variables/data
0x00950930	.data	placement preview animal target type-key global	identified	Gameplay/entity variables/data
0x0095093c	.data	selected-map detail entry vector begin pointer global	identified	UI/content/profile variables/data
0x00950940	.data	selected-map detail entry vector current pointer global	identified	UI/content/profile variables/data
0x00950944	.data	selected-map detail entry vector capacity pointer global	identified	UI/content/profile variables/data
0x00950968	.data	placement camera-pick footprint dimension cache flags global	identified	Gameplay/entity variables/data
0x00950974	.data	ZTFenceMode path-blocking filter tankwallsegment type-key global	identified	Gameplay/entity variables/data
0x00950978	.data	ZTFenceMode path-blocking filter fence type-key global	identified	Gameplay/entity variables/data
0x0095097c	.data	ZTFenceMode path-blocking filter tankwall type-key global	identified	Gameplay/entity variables/data
0x00950980	.data	ZTFenceMode path-blocking filter groundstation type-key global	identified	Gameplay/entity variables/data
0x00950984	.data	ZTFenceMode path-blocking filter tankgate type-key global	identified	Gameplay/entity variables/data
0x00950998	.data	elevated curb preview default state zero value global	identified	Gameplay/entity variables/data
0x009509b0	.data	ZTAIViewAnimals viewpoint max-swap-distance config key string object g	identified	Gameplay/entity variables/data
0x009509b4	.data	ZTAIViewAnimals viewpoint min-swap-distance config key string object g	identified	Gameplay/entity variables/data
0x009509e0	.data	ZTAIStateThinker need-adjust Name property key string object global	identified	Gameplay/entity variables/data
0x009509e8	.data	ZTAISensorVA vpintersect view-candidate property key string object glo	identified	Gameplay/entity variables/data
0x009509f0	.data	ZTAITourTaskThinker station-quality dynamic tour-name key string objec	identified	Gameplay/entity variables/data
0x009509f4	.data	ZTAITourTaskThinker station-quality tour attribute key string object g	identified	Gameplay/entity variables/data
0x00950a04	.data	ZTAIGuestMgr rarity bucket rare key string object global	identified	Gameplay/entity variables/data
0x00950a08	.data	ZTAIGuestMgr rarity bucket uncommon key string object global	identified	Gameplay/entity variables/data
0x00950a0c	.data	ZTAIGuestMgr rarity shared-property key string object global	identified	Gameplay/entity variables/data
0x00950a14	.data	ZTAIGuestMgr rarity bucket common key string object global	identified	Gameplay/entity variables/data
0x00950a18	.data	ZTAITrickComponent Trainer request key string object global	identified	Gameplay/entity variables/data
0x00950a28	.data	ZTAIGuestMgr preferred-animal view-factor config key string object glo	identified	Gameplay/entity variables/data
0x00950a34	.data	ZTAIShowMgr crate payload tank-portal surface-cell vector begin pointe	identified	Gameplay/entity variables/data
0x00950a38	.data	ZTAIShowMgr crate payload tank-portal surface-cell vector current poin	identified	Gameplay/entity variables/data
0x00950a3c	.data	ZTAIShowMgr crate payload tank-portal surface-cell vector capacity poi	identified	Gameplay/entity variables/data
0x00950a48	.data	ZTAIShowMgr nearest tank-portal surface-cell vector begin pointer glob	identified	Gameplay/entity variables/data
0x00950a4c	.data	ZTAIShowMgr nearest tank-portal surface-cell vector current pointer gl	identified	Gameplay/entity variables/data
0x00950a50	.data	ZTAIShowMgr nearest tank-portal surface-cell vector capacity pointer g	identified	Gameplay/entity variables/data
0x00950a58	.data	ZTAIShowMgr show-cancelled feedback message key string object global	identified	Gameplay/entity variables/data
0x00950a5c	.data	ZTAIShowMgr AnimalCrate contained-animal type key global	identified	Gameplay/entity variables/data
0x00950ab4	.data	BFGTraversabilityMgr b_ViewingArea/vpintersect key string global	identified	Gameplay/entity variables/data
0x00950ac4	.data	g_type_UITextBuffer	type-cache	
0x00950adc	.data	BFBehDock food target type key string object global	identified	Gameplay/entity variables/data
0x00950ae0	.data	BFBehDock animal actor type key string object global	identified	Gameplay/entity variables/data
0x00950af8	.data	CloningCenter typed lookup key	identified	Gameplay/entity variables/data
0x00950bf4	.data	tankwallglass selector segment-point preset init flags global	identified	Gameplay/entity variables/data
0x00950bfc	.data	elevated-path adjacent-side worklist begin pointer global	identified	Gameplay/entity variables/data
0x00950c00	.data	elevated-path adjacent-side worklist end pointer global	identified	Gameplay/entity variables/data
0x00950c04	.data	elevated-path adjacent-side worklist capacity pointer global	identified	Gameplay/entity variables/data
0x00950c0c	.data	elevated-path placement-side source worklist begin pointer global	identified	Gameplay/entity variables/data
0x00950c10	.data	elevated-path placement-side source worklist end pointer global	identified	Gameplay/entity variables/data
0x00950c14	.data	elevated-path placement-side source worklist capacity pointer global	identified	Gameplay/entity variables/data
0x00950c20	.data	donation-by-endangerment scenery entity lookup key global	identified	Gameplay/entity variables/data
0x00950c48	.data	station donation-box UI panel entity lookup key global	identified	UI/content/profile variables/data
0x00950c50	.data	scenery donation-box UI panel entity lookup key global	identified	UI/content/profile variables/data
0x00950c5c	.data	buy-panel UI filter s_PanelLock property key global	identified	UI/content/profile variables/data
0x00950c60	.data	buy-panel UI filter s_GameLock property key global	identified	UI/content/profile variables/data
0x00950c68	.data	buy-panel UI filter s_uisort property key global	identified	UI/content/profile variables/data
0x00950c74	.data	selected-animal multi-info UI egg entity type key global	identified	UI/content/profile variables/data
0x00950c78	.data	selected-animal multi-info UI ambient entity type key global	identified	UI/content/profile variables/data
0x00950c7c	.data	selected-animal multi-info UI AnimalCrate type key global	identified	UI/content/profile variables/data
0x00950c84	.data	buy-info panel animal type key global	identified	UI/content/profile variables/data
0x00950c8c	.data	adoption available-species animal type key global	identified	Gameplay/entity variables/data
0x00950cac	.data	ZTStaffAssignMode trainer animal target safe-handle pointer global	identified	Gameplay/entity variables/data
0x00950cb0	.data	ZTStaffAssignMode trainer animal type key global	identified	Gameplay/entity variables/data
0x00950cbc	.data	transportation tool tab UI elevatedpath key global	identified	UI/content/profile variables/data
0x00950cc0	.data	transportation tool tab UI skytower key global	identified	UI/content/profile variables/data
0x00950cc4	.data	transportation tool tab UI track key global	identified	UI/content/profile variables/data
0x00950cc8	.data	transportation tool tab UI station key global	identified	UI/content/profile variables/data
0x00950d08	.data	elevated-curb preview Curb_Tank_mm fence type key global	identified	Gameplay/entity variables/data
0x00950d1c	.data	ZTAITaskThinker viewanimals task-name key global	identified	Gameplay/entity variables/data
0x00950d20	.data	ZTAITaskThinker BFAIAttributeFloatMap query key global	identified	Gameplay/entity variables/data
0x00950d54	.data	ZTAISensorTour route-request active target pointer cache global	identified	Gameplay/entity variables/data
0x00950dc0	.data	ZTAISensorExplore nearby-candidate vector begin pointer global	identified	Gameplay/entity variables/data
0x00950dc4	.data	ZTAISensorExplore nearby-candidate vector end pointer global	identified	Gameplay/entity variables/data
0x00950dc8	.data	ZTAISensorExplore nearby-candidate vector capacity pointer global	identified	Gameplay/entity variables/data
0x00950de0	.data	preferred-animal view-factor property key global	identified	Gameplay/entity variables/data
0x00950de8	.data	staff feed-or-water request b_Water property key global	identified	Gameplay/entity variables/data
0x00950dec	.data	staff feed-or-water request b_Food property key global	identified	Gameplay/entity variables/data
0x00950df0	.data	staff feed-or-water request t_WaterAnimal task key global	identified	Gameplay/entity variables/data
0x00950df4	.data	staff feed-or-water request t_FeedAnimal task key global	identified	Gameplay/entity variables/data
0x00950dfc	.data	show trick participant summon-from-land time property key global	identified	Gameplay/entity variables/data
0x00950e10	.data	reachable placement child vector begin pointer global	identified	Gameplay/entity variables/data
0x00950e14	.data	reachable placement child vector end pointer global	identified	Gameplay/entity variables/data
0x00950e18	.data	reachable placement child vector capacity pointer global	identified	Gameplay/entity variables/data
0x00950e40	.data	BFAISensor visible-candidate environment vector begin pointer global	identified	Gameplay/entity variables/data
0x00950e44	.data	BFAISensor visible-candidate environment vector end pointer global	identified	Gameplay/entity variables/data
0x00950e48	.data	BFAISensor visible-candidate environment vector capacity pointer globa	identified	Gameplay/entity variables/data
0x00950e58	.data	transport track geometry crossinggate type key global	identified	Gameplay/entity variables/data
0x00950e5c	.data	transport track geometry TrainingArea type key global	identified	Gameplay/entity variables/data
0x00950e60	.data	transport track geometry groundtrack type key global	identified	Gameplay/entity variables/data
0x00950e70	.data	BFTerrainShadowComponent reachable-placement child vector begin pointe	identified	Gameplay/entity variables/data
0x00950e74	.data	BFTerrainShadowComponent reachable-placement child vector end pointer 	identified	Gameplay/entity variables/data
0x00950e78	.data	BFTerrainShadowComponent reachable-placement child vector capacity poi	identified	Gameplay/entity variables/data
0x00950e8c	.data	ZTTransportSkyTrack first-station skystation type key global	identified	Gameplay/entity variables/data
0x00950ebc	.data	zoo economy panel UI guest/passenger vector begin pointer global	identified	UI/content/profile variables/data
0x00950ec0	.data	zoo economy panel UI guest/passenger vector end pointer global	identified	UI/content/profile variables/data
0x00950ec4	.data	zoo economy panel UI guest/passenger vector capacity pointer global	identified	UI/content/profile variables/data
0x00950ecc	.data	multi-info UI dispatch donationbox type key global	identified	UI/content/profile variables/data
0x00950ed0	.data	multi-info UI dispatch building type key global	identified	UI/content/profile variables/data
0x00950ed4	.data	multi-info UI dispatch vehicle type key global	identified	UI/content/profile variables/data
0x00950ed8	.data	multi-info UI dispatch Staff type key global	identified	UI/content/profile variables/data
0x00950edc	.data	multi-info UI dispatch Guest type key global	identified	UI/content/profile variables/data
0x00950ee0	.data	multi-info UI dispatch animal type key global	identified	UI/content/profile variables/data
0x00950ee8	.data	multi-info child-list UI dispatch donationbox type key global	identified	UI/content/profile variables/data
0x00950eec	.data	multi-info child-list UI dispatch building type key global	identified	UI/content/profile variables/data
0x00950ef0	.data	multi-info child-list UI dispatch vehicle type key global	identified	UI/content/profile variables/data
0x00950ef4	.data	multi-info child-list UI dispatch Staff type key global	identified	UI/content/profile variables/data
0x00950ef8	.data	multi-info child-list UI dispatch Guest type key global	identified	UI/content/profile variables/data
0x00950efc	.data	multi-info child-list UI dispatch animal type key global	identified	UI/content/profile variables/data
0x00950f1c	.data	ZTStaffAssignMode activation Trainer staff type key global	identified	Gameplay/entity variables/data
0x00950f20	.data	ZTStaffAssignMode activation Keeper staff type key global	identified	Gameplay/entity variables/data
0x00950f3c	.data	animal-info UI show-target vector begin pointer global	identified	UI/content/profile variables/data
0x00950f40	.data	animal-info UI show-target vector end pointer global	identified	UI/content/profile variables/data
0x00950f44	.data	animal-info UI show-target vector capacity pointer global	identified	UI/content/profile variables/data
0x00950f5c	.data	ZTFenceMode preview groundtrack type key global	identified	Gameplay/entity variables/data
0x00950f60	.data	ZTFenceMode preview guestgate type key global	identified	Gameplay/entity variables/data
0x00950f64	.data	ZTFenceMode preview staffgate type key global	identified	Gameplay/entity variables/data
0x00950f68	.data	ZTFenceMode preview tankgate type key global	identified	Gameplay/entity variables/data
0x00950f6c	.data	ZTFenceMode preview tankwallsegment type key global	identified	Gameplay/entity variables/data
0x00950f74	.data	ZTFenceMode vehicle-gate preview s_VehicleGate property string global	identified	Gameplay/entity variables/data
0x00950f90	.data	delete-mode transport-station occupant vector begin pointer global	identified	Gameplay/entity variables/data
0x00950f94	.data	delete-mode transport-station occupant vector end pointer global	identified	Gameplay/entity variables/data
0x00950f98	.data	delete-mode transport-station occupant vector capacity pointer global	identified	Gameplay/entity variables/data
0x00950f9c	.data	delete-mode ShowPlatform entity type key global	identified	Gameplay/entity variables/data
0x00950fa0	.data	delete-mode tankgate entity type key global	identified	Gameplay/entity variables/data
0x00950fa4	.data	delete-mode tankwallsegment entity type key global	identified	Gameplay/entity variables/data
0x00950fac	.data	biome paint object filter foliage type key global	identified	Gameplay/entity variables/data
0x00950fb0	.data	biome paint object filter rock type key global	identified	Gameplay/entity variables/data
0x00950fb8	.data	ZTBehPathRoute pathfinder path key global	identified	Gameplay/entity variables/data
0x00950fcc	.data	ZTBehTransportRoute pathfinder path key global	identified	Gameplay/entity variables/data
0x00950fe0	.data	BFPhysObj decal reachable-placement child vector begin pointer global	identified	Gameplay/entity variables/data
0x00950fe4	.data	BFPhysObj decal reachable-placement child vector end pointer global	identified	Gameplay/entity variables/data
0x00950fe8	.data	BFPhysObj decal reachable-placement child vector capacity pointer glob	identified	Gameplay/entity variables/data
0x00951028	.data	BFGEntity auxiliary-object reachable-placement child vector begin poin	identified	Gameplay/entity variables/data
0x0095102c	.data	BFGEntity auxiliary-object reachable-placement child vector end pointe	identified	Gameplay/entity variables/data
0x00951030	.data	BFGEntity auxiliary-object reachable-placement child vector capacity p	identified	Gameplay/entity variables/data
0x0095103c	.data	BFGEntity viewing-area placement-footprint vector begin pointer global	identified	Gameplay/entity variables/data
